index,reference,lut_real,fast_real,exact_int
4149,83754.00000000023283064,83754.000000000,83754.070312500,83754
4150,84314.00000000013096724,84314.000000000,84314.054687500,84314
4151,83302.00000000013096724,83301.984375000,83302.078125000,83302
4152,83239.00000000008731149,83239.015625000,83239.070312500,83239
4153,83269.00000000013096724,83268.992187500,83269.078125000,83269
4154,81986.99999999963620212,81987.015625000,81987.085937500,81987
4155,83873.00000000026193447,83873.000000000,83873.085937500,83873
4156,83249.99999999998544808,83250.007812500,83250.085937500,83250
4157,83004.00000000013096724,83004.000000000,83004.046875000,83004
4158,82378.99999999994179234,82379.000000000,82379.070312500,82379
4159,82367.99999999994179234,82368.000000000,82368.046875000,82368
4160,83052.99999999986903276,83053.000000000,83053.078125000,83053
4161,83780.00000000027648639,83780.000000000,83780.093750000,83780
4162,83652.00000000008731149,83652.007812500,83652.093750000,83652
4163,82755.00000000008731149,82755.007812500,82755.101562500,82755
4164,82841.99999999992724042,82842.007812500,82842.070312500,82842
4165,83487.00000000026193447,83487.007812500,83487.078125000,83487
4166,83421.00000000001455192,83421.007812500,83421.078125000,83421
4167,84196.00000000037834980,84196.007812500,84196.085937500,84196
4168,82697.99999999991268851,82698.007812500,82698.093750000,82698
4169,83170.00000000002910383,83170.000000000,83170.062500000,83170
4170,83479.99999999989813659,83480.015625000,83480.101562500,83480
4171,83305.00000000021827873,83305.007812500,83305.070312500,83305
4172,83625.99999999998544808,83626.015625000,83626.093750000,83626
4173,83963.00000000039290171,83962.992187500,83963.070312500,83963
4174,83413.00000000008731149,83412.992187500,83413.078125000,83413
4175,83563.00000000023283064,83563.007812500,83563.093750000,83563
4176,82939.99999999997089617,82940.000000000,82940.070312500,82940
4177,83358.00000000017462298,83358.000000000,83358.078125000,83358
4178,83789.00000000014551915,83789.007812500,83789.078125000,83789
4179,83372.00000000024738256,83372.000000000,83372.093750000,83372
4180,83090.00000000008731149,83090.007812500,83090.062500000,83090
4181,83414.00000000029103830,83414.000000000,83414.078125000,83414
4182,84085.00000000021827873,84085.007812500,84085.093750000,84085
4183,83245.00000000007275958,83245.000000000,83245.046875000,83245
4184,83812.00000000007275958,83812.007812500,83812.070312500,83812
4185,83811.00000000032014214,83811.000000000,83811.070312500,83811
4186,83458.00000000016007107,83458.000000000,83458.070312500,83458
4187,83148.00000000020372681,83148.000000000,83148.054687500,83148
4188,84024.00000000018917490,84024.015625000,84024.093750000,84024
4189,83507.00000000030559022,83506.992187500,83507.062500000,83507
4190,84320.00000000034924597,84320.000000000,84320.046875000,84320
4191,84445.00000000055297278,84445.000000000,84445.039062500,84445
4192,83451.00000000008731149,83451.007812500,83451.078125000,83451
4193,84379.00000000050931703,84379.000000000,84379.093750000,84379
4194,83777.00000000023283064,83777.000000000,83777.046875000,83777
4195,83411.00000000027648639,83411.007812500,83411.093750000,83411
4196,84563.00000000033469405,84563.000000000,84563.078125000,84563
4197,83975.00000000045110937,83975.000000000,83975.046875000,83975
4198,84863.00000000061118044,84863.007812500,84863.062500000,84863
4199,84352.00000000053842086,84352.000000000,84352.070312500,84352
4200,83688.00000000033469405,83688.007812500,83688.062500000,83688
4201,84264.00000000046566129,84264.000000000,84264.046875000,84264
4202,83713.00000000005820766,83713.007812500,83713.078125000,83713
4203,83835.00000000037834980,83835.000000000,83835.078125000,83835
4204,85021.00000000075669959,85020.992187500,85021.046875000,85021
4205,84125.00000000048021320,84124.984375000,84125.062500000,84125
4206,84939.00000000061118044,84938.992187500,84939.070312500,84939
4207,84810.00000000061118044,84810.007812500,84810.078125000,84810
4208,84399.00000000020372681,84399.007812500,84399.054687500,84399
4209,84492.00000000064028427,84491.992187500,84492.062500000,84492
4210,83786.00000000011641532,83786.000000000,83786.070312500,83786
4211,84291.00000000053842086,84291.000000000,84291.054687500,84291
4212,84899.00000000048021320,84899.007812500,84899.070312500,84899
4213,84596.00000000064028427,84596.007812500,84596.078125000,84596
4214,84165.00000000032014214,84164.992187500,84165.070312500,84165
4215,82893.00000000010186341,82892.984375000,82893.046875000,82893
4216,84144.00000000027648639,84144.007812500,84144.078125000,84144
4217,83462.00000000029103830,83461.992187500,83462.078125000,83462
4218,84179.00000000052386895,84179.007812500,84179.062500000,84179
4219,83206.00000000030559022,83205.992187500,83206.085937500,83206
4220,84041.00000000030559022,84041.015625000,84041.078125000,84041
4221,84803.00000000061118044,84803.000000000,84803.070312500,84803
4222,85587.00000000088766683,85587.000000000,85587.039062500,85587
4223,84507.00000000055297278,84506.992187500,84507.054687500,84507
4224,84622.00000000053842086,84622.007812500,84622.078125000,84622
4225,84629.00000000059662852,84629.000000000,84629.070312500,84629
4226,83880.00000000021827873,83880.007812500,83880.101562500,83880
4227,83924.00000000046566129,83924.007812500,83924.101562500,83924
4228,85433.00000000075669959,85433.000000000,85433.093750000,85433
4229,85012.00000000069849193,85012.000000000,85012.054687500,85012
4230,84509.00000000034924597,84509.007812500,84509.093750000,84509
4231,85296.00000000071304385,85296.000000000,85296.085937500,85296
4232,84842.00000000052386895,84842.000000000,84842.062500000,84842
4233,84441.00000000055297278,84441.000000000,84441.078125000,84441
4234,85409.00000000069849193,85409.015625000,85409.093750000,85409
4235,84804.00000000062573235,84804.000000000,84804.070312500,84804
4236,85141.00000000059662852,85141.007812500,85141.078125000,85141
4237,85287.00000000074214768,85287.000000000,85287.078125000,85287
4238,83567.00000000018917490,83567.000000000,83567.078125000,83567
4239,85729.00000000077125151,85729.007812500,85729.070312500,85729
4240,84264.00000000052386895,84264.000000000,84264.078125000,84264
4241,83533.00000000036379788,83532.992187500,83533.078125000,83533
4242,84917.00000000058207661,84917.000000000,84917.070312500,84917
4243,84500.00000000062573235,84500.007812500,84500.070312500,84500
4244,84031.00000000050931703,84031.007812500,84031.093750000,84031
4245,85385.00000000084401108,85385.000000000,85385.078125000,85385
4246,85615.00000000081490725,85615.000000000,85615.062500000,85615
4247,84738.00000000053842086,84738.000000000,84738.078125000,84738
4248,85120.00000000056752469,85120.007812500,85120.085937500,85120
4249,84863.00000000064028427,84863.000000000,84863.046875000,84863
4250,84414.00000000049476512,84414.007812500,84414.078125000,84414
4251,85130.00000000078580342,85130.000000000,85130.085937500,85130
4252,85615.00000000084401108,85615.015625000,85615.093750000,85615
4253,84586.00000000064028427,84585.984375000,84586.039062500,84586
4254,85832.00000000064028427,85832.000000000,85832.070312500,85832
4255,86033.00000000098953024,86033.000000000,86033.070312500,86033
4256,85369.00000000077125151,85369.015625000,85369.078125000,85369
4257,84852.00000000074214768,84852.000000000,84852.085937500,84852
4258,85555.00000000087311491,85555.007812500,85555.078125000,85555
4259,85249.00000000080035534,85249.015625000,85249.093750000,85249
4260,85144.00000000062573235,85143.992187500,85144.070312500,85144
4261,85478.00000000077125151,85478.000000000,85478.070312500,85478
4262,84940.00000000043655746,84940.007812500,84940.085937500,84940
4263,84680.00000000059662852,84680.000000000,84680.054687500,84680
4264,85401.00000000053842086,85401.007812500,85401.046875000,85401
4265,84721.00000000065483619,84721.007812500,84721.054687500,84721
4266,85483.00000000068394002,85483.007812500,85483.070312500,85483
4267,85158.00000000091677066,85158.000000000,85158.078125000,85158
4268,85983.00000000096042641,85983.007812500,85983.078125000,85983
4269,85105.00000000075669959,85105.000000000,85105.070312500,85105
4270,84759.00000000065483619,84759.000000000,84759.039062500,84759
4271,85725.00000000096042641,85725.007812500,85725.046875000,85725
4272,85162.00000000062573235,85162.007812500,85162.054687500,85162
4273,85243.00000000080035534,85242.992187500,85243.054687500,85243
4274,85562.00000000066938810,85562.000000000,85562.070312500,85562
4275,85509.00000000082945917,85509.000000000,85509.070312500,85509
4276,85033.00000000069849193,85033.000000000,85033.070312500,85033
4277,85666.00000000094587449,85666.000000000,85666.039062500,85666
4278,85191.00000000061118044,85190.992187500,85191.046875000,85191
4279,86373.00000000098953024,86372.984375000,86373.046875000,86373
4280,86156.00000000069849193,86156.007812500,86156.078125000,86156
4281,85250.00000000080035534,85249.992187500,85250.070312500,85250
4282,85291.00000000061118044,85291.007812500,85291.070312500,85291
4283,84929.00000000080035534,84929.000000000,84929.078125000,84929
4284,86417.00000000100408215,86417.007812500,86417.054687500,86417
4285,85549.00000000090221874,85549.000000000,85549.039062500,85549
4286,86419.00000000104773790,86419.000000000,86419.046875000,86419
4287,86367.00000000104773790,86367.000000000,86367.062500000,86367
4288,85920.00000000094587449,85920.000000000,85920.078125000,85920
4289,86208.00000000100408215,86208.000000000,86208.085937500,86208
4290,86407.00000000071304385,86407.000000000,86407.085937500,86407
4291,85165.00000000075669959,85165.007812500,85165.070312500,85165
4292,86226.00000000090221874,86226.000000000,86226.054687500,86226
4293,86712.00000000112049747,86712.000000000,86712.046875000,86712
4294,85923.00000000096042641,85923.000000000,85923.085937500,85923
4295,85827.00000000090221874,85827.007812500,85827.070312500,85827
4296,87134.00000000101863407,87134.007812500,87134.078125000,87134
4297,85982.00000000094587449,85982.000000000,85982.070312500,85982
4298,85691.00000000088766683,85691.015625000,85691.070312500,85691
4299,85568.00000000081490725,85568.007812500,85568.062500000,85568
4300,86204.00000000109139364,86204.015625000,86204.070312500,86204
4301,86141.00000000112049747,86140.984375000,86141.062500000,86141
4302,86197.00000000080035534,86196.992187500,86197.062500000,86197
4303,86547.00000000125146471,86547.015625000,86547.078125000,86547
4304,86295.00000000107684173,86295.000000000,86295.070312500,86295
4305,85920.00000000096042641,85920.000000000,85920.039062500,85920
4306,86540.00000000090221874,86540.007812500,86540.046875000,86540
4307,86016.00000000110594556,86016.000000000,86016.062500000,86016
4308,86520.00000000101863407,86520.007812500,86520.070312500,86520
4309,87169.00000000132422429,87169.000000000,87169.062500000,87169
4310,86176.00000000088766683,86176.007812500,86176.085937500,86176
4311,86465.00000000113504939,86465.000000000,86465.062500000,86465
4312,86522.00000000097497832,86522.007812500,86522.062500000,86522
4313,86706.00000000119325705,86706.000000000,86706.039062500,86706
4314,86422.00000000103318598,86422.000000000,86422.062500000,86422
4315,86195.00000000110594556,86195.000000000,86195.070312500,86195
4316,87450.00000000110594556,87450.007812500,87450.085937500,87450
4317,87011.00000000122236088,87010.992187500,87011.054687500,87011
4318,85932.00000000100408215,85931.992187500,85932.062500000,85932
4319,86494.00000000119325705,86494.000000000,86494.039062500,86494
4320,85909.00000000081490725,85909.007812500,85909.062500000,85909
4321,86827.00000000125146471,86827.000000000,86827.085937500,86827
4322,87043.00000000112049747,87043.000000000,87043.062500000,87043
4323,86341.00000000112049747,86341.015625000,86341.093750000,86341
4324,85557.00000000081490725,85557.000000000,85557.078125000,85557
4325,86177.00000000109139364,86177.000000000,86177.062500000,86177
4326,86371.00000000114960130,86371.007812500,86371.062500000,86371
4327,85700.00000000100408215,85700.000000000,85700.046875000,85700
4328,86290.00000000091677066,86290.015625000,86290.062500000,86290
4329,86094.00000000113504939,86094.000000000,86094.062500000,86094
4330,87108.00000000139698386,87108.007812500,87108.070312500,87108
4331,86275.00000000113504939,86275.000000000,86275.070312500,86275
4332,86068.00000000093132257,86068.000000000,86068.062500000,86068
4333,87330.00000000144063961,87329.992187500,87330.031250000,87330
4334,86750.00000000129512046,86749.992187500,86750.046875000,86750
4335,87294.00000000130967237,87294.007812500,87294.070312500,87294
4336,87559.00000000125146471,87559.007812500,87559.062500000,87559
4337,86287.00000000119325705,86286.992187500,86287.062500000,86287
4338,86952.00000000119325705,86952.000000000,86952.070312500,86952
4339,87523.00000000149884727,87522.992187500,87523.078125000,87523
4340,86945.00000000113504939,86945.000000000,86945.046875000,86945
4341,86138.00000000103318598,86138.007812500,86138.046875000,86138
4342,86556.00000000125146471,86555.992187500,86556.062500000,86556
4343,87948.00000000154250301,87947.984375000,87948.062500000,87948
4344,86830.00000000113504939,86830.007812500,86830.062500000,86830
4345,86962.00000000135332812,86961.992187500,86962.070312500,86962
4346,87234.00000000128056854,87234.007812500,87234.078125000,87234
4347,87566.00000000144063961,87565.992187500,87566.046875000,87566
4348,86815.00000000117870513,86815.015625000,86815.062500000,86815
4349,86528.00000000129512046,86527.992187500,86528.062500000,86528
4350,86668.00000000101863407,86668.000000000,86668.054687500,86668
4351,87125.00000000132422429,87124.992187500,87125.046875000,87125
4352,86420.00000000103318598,86420.007812500,86420.070312500,86420
4353,86547.00000000130967237,86547.000000000,86547.093750000,86547
4354,86825.00000000119325705,86825.007812500,86825.078125000,86825
4355,87463.00000000145519152,87463.007812500,87463.078125000,87463
4356,86519.00000000125146471,86519.000000000,86519.085937500,86519
4357,86958.00000000139698386,86958.000000000,86958.070312500,86958
4358,86624.00000000109139364,86624.007812500,86624.085937500,86624
4359,87243.00000000145519152,87242.992187500,87243.078125000,87243
4360,88082.00000000152795110,88082.000000000,88082.085937500,88082
4361,86958.00000000141153578,86958.000000000,86958.062500000,86958
4362,87687.00000000135332812,87687.015625000,87687.070312500,87687
4363,87435.00000000152795110,87435.007812500,87435.085937500,87435
4364,86666.00000000125146471,86666.007812500,86666.085937500,86666
4365,86635.00000000130967237,86635.000000000,86635.070312500,86635
4366,87089.00000000125146471,87089.000000000,87089.070312500,87089
4367,87541.00000000148429535,87541.007812500,87541.093750000,87541
4368,86289.00000000120780896,86289.000000000,86289.062500000,86289
4369,88325.00000000173167791,88324.992187500,88325.046875000,88325
4370,86119.00000000109139364,86119.000000000,86119.085937500,86119
4371,86363.00000000125146471,86363.000000000,86363.085937500,86363
4372,86726.00000000119325705,86726.007812500,86726.078125000,86726
4373,87032.00000000141153578,87032.000000000,87032.070312500,87032
4374,87414.00000000132422429,87414.000000000,87414.062500000,87414
4375,87326.00000000148429535,87325.992187500,87326.054687500,87326
4376,87916.00000000136788003,87916.007812500,87916.078125000,87916
4377,85925.00000000119325705,85925.000000000,85925.070312500,85925
4378,88210.00000000176078174,88210.000000000,88210.078125000,88210
4379,87101.00000000146974344,87101.000000000,87101.070312500,87101
4380,87210.00000000128056854,87210.015625000,87210.085937500,87210
4381,87925.00000000164436642,87924.984375000,87925.046875000,87925
4382,88416.00000000154250301,88416.000000000,88416.054687500,88416
4383,87769.00000000154250301,87769.007812500,87769.046875000,87769
4384,88600.00000000165891834,88600.015625000,88600.078125000,88600
4385,87550.00000000157160684,87550.000000000,87550.085937500,87550
4386,88281.00000000161526259,88281.007812500,88281.070312500,88281
4387,87121.00000000146974344,87121.015625000,87121.093750000,87121
4388,86277.00000000117870513,86276.992187500,86277.054687500,86277
4389,88086.00000000167347025,88086.000000000,88086.062500000,88086
4390,88100.00000000154250301,88100.007812500,88100.062500000,88100
4391,87756.00000000155705493,87756.000000000,87756.078125000,87756
4392,87445.00000000142608769,87445.007812500,87445.062500000,87445
4393,88403.00000000178988557,88403.007812500,88403.085937500,88403
4394,87616.00000000160071068,87616.007812500,87616.078125000,87616
4395,87344.00000000145519152,87344.000000000,87344.054687500,87344
4396,87515.00000000135332812,87515.000000000,87515.054687500,87515
4397,88318.00000000177533366,88318.000000000,88318.070312500,88318
4398,87683.00000000148429535,87683.000000000,87683.062500000,87683
4399,87399.00000000145519152,87399.007812500,87399.070312500,87399
4400,87936.00000000165891834,87936.007812500,87936.070312500,87936
4401,87226.00000000151339918,87225.992187500,87226.054687500,87226
4402,88074.00000000161526259,88074.007812500,88074.054687500,88074
4403,88137.00000000176078174,88137.000000000,88137.054687500,88137
4404,87743.00000000157160684,87743.000000000,87743.078125000,87743
4405,87132.00000000146974344,87132.000000000,87132.070312500,87132
4406,88105.00000000152795110,88104.992187500,88105.070312500,88105
4407,86753.00000000135332812,86752.984375000,86753.078125000,86753
4408,88376.00000000164436642,88376.015625000,88376.085937500,88376
4409,87891.00000000173167791,87890.992187500,87891.054687500,87891
4410,88742.00000000155705493,88742.007812500,88742.054687500,88742
4411,88087.00000000176078174,88087.000000000,88087.070312500,88087
4412,88083.00000000165891834,88083.000000000,88083.078125000,88083
4413,88164.00000000177533366,88164.000000000,88164.054687500,88164
4414,88130.00000000146974344,88130.000000000,88130.054687500,88130
4415,88338.00000000180443749,88337.992187500,88338.054687500,88338
4416,88599.00000000171712600,88599.007812500,88599.070312500,88599
4417,88720.00000000189174898,88720.000000000,88720.062500000,88720
4418,87588.00000000141153578,87588.000000000,87588.085937500,87588
4419,88556.00000000190630089,88556.007812500,88556.085937500,88556
4420,88091.00000000149884727,88091.007812500,88091.070312500,88091
4421,88392.00000000186264515,88392.000000000,88392.070312500,88392
4422,88346.00000000144063961,88346.007812500,88346.085937500,88346
4423,88145.00000000171712600,88145.000000000,88145.070312500,88145
4424,87732.00000000138243195,87732.000000000,87732.078125000,87732
4425,88490.00000000180443749,88490.000000000,88490.070312500,88490
4426,88534.00000000160071068,88534.015625000,88534.085937500,88534
4427,88442.00000000184809323,88442.007812500,88442.078125000,88442
4428,88114.00000000173167791,88114.015625000,88114.078125000,88114
4429,89001.00000000194995664,89000.992187500,89001.062500000,89001
4430,89016.00000000181898940,89015.992187500,89016.046875000,89016
4431,87224.00000000152795110,87224.007812500,87224.062500000,87224
4432,88471.00000000177533366,88471.000000000,88471.062500000,88471
4433,88895.00000000202271622,88895.000000000,88895.046875000,88895
4434,88194.00000000155705493,88194.007812500,88194.054687500,88194
4435,87623.00000000171712600,87623.000000000,87623.070312500,87623
4436,88334.00000000173167791,88334.000000000,88334.070312500,88334
4437,88587.00000000187719706,88587.000000000,88587.062500000,88587
4438,89464.00000000203726813,89464.000000000,89464.078125000,89464
4439,89050.00000000205182005,89050.000000000,89050.054687500,89050
4440,88425.00000000161526259,88425.007812500,88425.078125000,88425
4441,88716.00000000193540473,88716.000000000,88716.062500000,88716
4442,88388.00000000186264515,88388.000000000,88388.062500000,88388
4443,88550.00000000187719706,88550.000000000,88550.062500000,88550
4444,88850.00000000193540473,88850.015625000,88850.062500000,88850
4445,89859.00000000222644303,89858.992187500,89859.039062500,89859
4446,89282.00000000189174898,89281.992187500,89282.039062500,89282
4447,88213.00000000181898940,88213.000000000,88213.039062500,88213
4448,88661.00000000192085281,88661.000000000,88661.062500000,88661
4449,88621.00000000196450856,88621.000000000,88621.078125000,88621
4450,89063.00000000192085281,89063.000000000,89063.054687500,89063
4451,88661.00000000190630089,88661.015625000,88661.085937500,88661
4452,89318.00000000206637196,89318.000000000,89318.062500000,89318
4453,87936.00000000178988557,87936.000000000,87936.054687500,87936
4454,88549.00000000178988557,88549.007812500,88549.078125000,88549
4455,88880.00000000194995664,88880.000000000,88880.062500000,88880
4456,89999.00000000221189111,89999.007812500,89999.062500000,89999
4457,87994.00000000173167791,87994.000000000,87994.054687500,87994
4458,88531.00000000168802217,88531.007812500,88531.046875000,88531
4459,89318.00000000206637196,89318.000000000,89318.046875000,89318
4460,89284.00000000187719706,89283.992187500,89284.039062500,89284
4461,88153.00000000173167791,88152.984375000,88153.031250000,88153
4462,87689.00000000141153578,87688.984375000,87689.039062500,87689
4463,88857.00000000206637196,88857.007812500,88857.078125000,88857
4464,89585.00000000209547579,89585.000000000,89585.062500000,89585
4465,90058.00000000237196218,90058.000000000,90058.054687500,90058
4466,88526.00000000168802217,88525.992187500,88526.062500000,88526
4467,89179.00000000213913154,89179.000000000,89179.062500000,89179
4468,89817.00000000213913154,89817.000000000,89817.062500000,89817
4469,88914.00000000190630089,88914.007812500,88914.062500000,88914
4470,89125.00000000180443749,89125.000000000,89125.062500000,89125
4471,89131.00000000199361239,89130.984375000,89131.062500000,89131
4472,89316.00000000199361239,89316.007812500,89316.046875000,89316
4473,88524.00000000200816430,88523.992187500,88524.054687500,88524
4474,89713.00000000208092388,89713.007812500,89713.046875000,89713
4475,89562.00000000215368345,89561.992187500,89562.046875000,89562
4476,89255.00000000202271622,89255.015625000,89255.062500000,89255
4477,89479.00000000219733920,89479.000000000,89479.062500000,89479
4478,89263.00000000181898940,89263.000000000,89263.054687500,89263
4479,89047.00000000209547579,89046.992187500,89047.046875000,89047
4480,89858.00000000202271622,89858.007812500,89858.070312500,89858
4481,88813.00000000199361239,88813.000000000,88813.078125000,88813
4482,89167.00000000184809323,89167.007812500,89167.085937500,89167
4483,89932.00000000232830644,89932.000000000,89932.085937500,89932
4484,89910.00000000218278728,89910.007812500,89910.078125000,89910
4485,89598.00000000228465069,89598.000000000,89598.062500000,89598
4486,89766.00000000205182005,89766.007812500,89766.062500000,89766
4487,89878.00000000225554686,89877.992187500,89878.054687500,89878
4488,89096.00000000211002771,89096.000000000,89096.054687500,89096
4489,90148.00000000247382559,90148.000000000,90148.054687500,90148
4490,90256.00000000237196218,90256.015625000,90256.062500000,90256
4491,88148.00000000190630089,88148.007812500,88148.078125000,88148
4492,90177.00000000229920261,90177.007812500,90177.078125000,90177
4493,90393.00000000244472176,90393.000000000,90393.062500000,90393
4494,89865.00000000197906047,89865.000000000,89865.062500000,89865
4495,90142.00000000235741027,90142.007812500,90142.070312500,90142
4496,90011.00000000209547579,90010.992187500,90011.070312500,90011
4497,89744.00000000225554686,89743.992187500,89744.062500000,89744
4498,89449.00000000189174898,89449.000000000,89449.070312500,89449
4499,90755.00000000261934474,90755.000000000,90755.078125000,90755
4500,90614.00000000218278728,90614.007812500,90614.054687500,90614
4501,89805.00000000231375452,89805.000000000,89805.046875000,89805
4502,90295.00000000231375452,90295.000000000,90295.054687500,90295
4503,90452.00000000243016984,90451.992187500,90452.054687500,90452
4504,90014.00000000215368345,90014.015625000,90014.070312500,90014
4505,90423.00000000247382559,90423.000000000,90423.054687500,90423
4506,90055.00000000227009878,90055.007812500,90055.062500000,90055
4507,90197.00000000248837750,90197.000000000,90197.062500000,90197
4508,89826.00000000196450856,89826.015625000,89826.085937500,89826
4509,90504.00000000253203325,90503.984375000,90504.046875000,90504
4510,90004.00000000212457962,90004.000000000,90004.062500000,90004
4511,90153.00000000245927367,90153.000000000,90153.054687500,90153
4512,90290.00000000256113708,90290.015625000,90290.070312500,90290
4513,90558.00000000247382559,90558.000000000,90558.054687500,90558
4514,90228.00000000209547579,90228.007812500,90228.046875000,90228
4515,90406.00000000248837750,90406.015625000,90406.062500000,90406
4516,90811.00000000235741027,90810.992187500,90811.039062500,90811
4517,90172.00000000240106601,90172.000000000,90172.046875000,90172
4518,90884.00000000240106601,90884.007812500,90884.054687500,90884
4519,90880.00000000257568900,90880.000000000,90880.062500000,90880
4520,89907.00000000221189111,89907.007812500,89907.054687500,89907
4521,90923.00000000261934474,90923.007812500,90923.070312500,90923
4522,90388.00000000237196218,90388.007812500,90388.070312500,90388
4523,89880.00000000247382559,89880.000000000,89880.070312500,89880
4524,90927.00000000238651410,90927.000000000,90927.070312500,90927
4525,90229.00000000247382559,90228.992187500,90229.062500000,90229
4526,91117.00000000243016984,91117.000000000,91117.054687500,91117
4527,91253.00000000261934474,91253.007812500,91253.046875000,91253
4528,91013.00000000241561793,91013.000000000,91013.046875000,91013
4529,91392.00000000269210432,91391.992187500,91392.031250000,91392
4530,91292.00000000250292942,91292.007812500,91292.046875000,91292
4531,90311.00000000247382559,90311.000000000,90311.046875000,90311
4532,90101.00000000235741027,90100.992187500,90101.070312500,90101
4533,91674.00000000270665623,91674.000000000,91674.054687500,91674
4534,90779.00000000248837750,90779.000000000,90779.062500000,90779
4535,90277.00000000247382559,90276.984375000,90277.062500000,90277
4536,90877.00000000240106601,90877.007812500,90877.070312500,90877
4537,89740.00000000240106601,89739.992187500,89740.070312500,89740
4538,90738.00000000259024091,90738.007812500,90738.062500000,90738
4539,90701.00000000257568900,90701.000000000,90701.062500000,90701
4540,89822.00000000215368345,89822.000000000,89822.070312500,89822
4541,91977.00000000293948688,91977.000000000,91977.031250000,91977
4542,91053.00000000256113708,91053.000000000,91053.031250000,91053
4543,90916.00000000267755240,90916.000000000,90916.031250000,90916
4544,91084.00000000237196218,91084.007812500,91084.062500000,91084
4545,91207.00000000275031198,91207.000000000,91207.062500000,91207
4546,91658.00000000256113708,91658.000000000,91658.078125000,91658
4547,90320.00000000248837750,90320.000000000,90320.078125000,90320
4548,92430.00000000282307155,92430.000000000,92430.062500000,92430
4549,90565.00000000251748133,90565.000000000,90565.054687500,90565
4550,91571.00000000248837750,91571.000000000,91571.070312500,91571
4551,91530.00000000270665623,91530.007812500,91530.054687500,91530
4552,90885.00000000238651410,90885.000000000,90885.078125000,90885
4553,91822.00000000288127922,91822.000000000,91822.070312500,91822
4554,91370.00000000253203325,91370.007812500,91370.070312500,91370
4555,91095.00000000261934474,91095.007812500,91095.046875000,91095
4556,91186.00000000245927367,91186.015625000,91186.062500000,91186
4557,91100.00000000270665623,91099.984375000,91100.031250000,91100
4558,91545.00000000251748133,91544.984375000,91545.031250000,91545
4559,90462.00000000254658516,90462.007812500,90462.054687500,90462
4560,90983.00000000260479283,90982.992187500,90983.062500000,90983
4561,91736.00000000277941581,91736.000000000,91736.054687500,91736
4562,91692.00000000295403879,91692.000000000,91692.054687500,91692
4563,91285.00000000280851964,91285.000000000,91285.070312500,91285
4564,90994.00000000248837750,90994.007812500,90994.062500000,90994
4565,91008.00000000280851964,91008.000000000,91008.062500000,91008
4566,90883.00000000237196218,90883.007812500,90883.070312500,90883
4567,90659.00000000263389666,90658.992187500,90659.054687500,90659
4568,90861.00000000266300049,90861.000000000,90861.062500000,90861
4569,91867.00000000289583113,91867.000000000,91867.031250000,91867
4570,92107.00000000266300049,92107.000000000,92107.031250000,92107
4571,91385.00000000283762347,91385.000000000,91385.039062500,91385
4572,91790.00000000282307155,91790.007812500,91790.054687500,91790
4573,91174.00000000275031198,91173.984375000,91174.031250000,91174
4574,92510.00000000291038305,92510.000000000,92510.046875000,92510
4575,91667.00000000293948688,91667.000000000,91667.054687500,91667
4576,91928.00000000269210432,91928.000000000,91928.054687500,91928
4577,92387.00000000305590220,92387.000000000,92387.070312500,92387
4578,92878.00000000314321369,92878.000000000,92878.054687500,92878
4579,92557.00000000314321369,92557.015625000,92557.078125000,92557
4580,91793.00000000270665623,91793.000000000,91793.062500000,91793
4581,91892.00000000293948688,91892.000000000,91892.062500000,91892
4582,92640.00000000315776560,92640.000000000,92640.070312500,92640
4583,91964.00000000293948688,91963.992187500,91964.031250000,91964
4584,91553.00000000270665623,91553.007812500,91553.039062500,91553
4585,92648.00000000312866177,92648.000000000,92648.031250000,92648
4586,92325.00000000305590220,92325.007812500,92325.039062500,92325
4587,91453.00000000293948688,91453.000000000,91453.039062500,91453
4588,91821.00000000291038305,91820.992187500,91821.046875000,91821
4589,91643.00000000280851964,91642.992187500,91643.039062500,91643
4590,91800.00000000285217538,91799.992187500,91800.046875000,91800
4591,91481.00000000291038305,91481.007812500,91481.054687500,91481
4592,91512.00000000279396772,91512.000000000,91512.046875000,91512
4593,91435.00000000279396772,91434.992187500,91435.046875000,91435
4594,92290.00000000286672730,92290.000000000,92290.054687500,92290
4595,92618.00000000315776560,92618.000000000,92618.062500000,92618
4596,92014.00000000299769454,92014.007812500,92014.054687500,92014
4597,92053.00000000301224645,92053.007812500,92053.031250000,92053
4598,92231.00000000283762347,92230.992187500,92231.039062500,92231
4599,93005.00000000317231752,93004.984375000,93005.031250000,93005
4600,92021.00000000276486389,92021.007812500,92021.046875000,92021
4601,93036.00000000325962901,93035.992187500,93036.046875000,93036
4602,93102.00000000277941581,93102.000000000,93102.062500000,93102
4603,91473.00000000293948688,91473.000000000,91473.062500000,91473
4604,92506.00000000302679837,92506.015625000,92506.062500000,92506
4605,91905.00000000305590220,91904.992187500,91905.054687500,91905
4606,92314.00000000288127922,92314.000000000,92314.046875000,92314
4607,92060.00000000301224645,92059.984375000,92060.039062500,92060
4608,92087.00000000302679837,92087.000000000,92087.062500000,92087
4609,92685.00000000333238859,92685.000000000,92685.085937500,92685
4610,92685.00000000299769454,92685.007812500,92685.093750000,92685
4611,93146.00000000341970008,93146.000000000,93146.078125000,93146
4612,92222.00000000276486389,92222.000000000,92222.070312500,92222
4613,93405.00000000352156349,93405.000000000,93405.046875000,93405
4614,92071.00000000299769454,92071.000000000,92071.070312500,92071
