x,native_cos,std_cos
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794463157653809e+00,1.966162699318374507e-06,1.863637180576915853e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794582366943359e+00,1.778909108907100745e-06,1.744427891026134603e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
1.570794701576232910e+00,1.685282313701463863e-06,1.625218601475353353e-06
