index,ref_real,ref_imag,lut_real,lut_imag,lut_abs_err,lut_rel_err,fast_real,fast_imag,fast_abs_err,fast_rel_err
27,3.14928160133949066e-14,-8.60845550013404431e-15,-1.05748149792361801e-07,-6.82592187217778701e-08,1.25864997558564798e-07,1.25864997558564806e+05,-1.03199212730942236e-07,1.59998023718799232e-07,1.90392894712350436e-07,1.90392894712350448e+05
28,-4.66502467343066568e-14,6.47891476068480034e-14,-3.54270042635107529e-07,2.87890031813731184e-07,4.56495195120966342e-07,4.56495195120966353e+05,-3.54270071056816960e-07,2.87889946548602893e-07,4.56495163405380514e-07,4.56495163405380503e+05
29,-1.23577959149074277e-14,1.38075476701533407e-13,7.62902175210911082e-07,5.83636960982403252e-07,9.60547598430191971e-07,9.60547598430191982e+05,6.28443899586272892e-07,7.02921397532918490e-07,9.42889202110619444e-07,9.42889202110619517e+05
30,-1.87807917258376016e-15,-1.03164905902347438e-13,6.77794957937294384e-08,1.53637046196308802e-07,1.67923893381742739e-07,1.67923893381742731e+05,6.77794176340285048e-08,1.53637017774599371e-07,1.67923835830350341e-07,1.67923835830350348e+05
31,1.45562890803786441e-13,6.21823062513251849e-14,9.93934577309119049e-07,8.80782863532658666e-07,1.32803764922733720e-06,1.32803764922733721e+06,8.09048287919722497e-07,1.54063241097901482e-06,1.74014566367586116e-06,1.74014566367586120e+06
32,-3.08691874539053583e-14,2.12563785055476383e-13,-5.22019417371010451e-16,9.91188926491304301e-08,9.91186800853500238e-08,9.91186800853500317e+04,-6.93540878684575056e-15,9.91188997545577877e-08,9.91186871907756344e-08,9.91186871907756431e+04
33,-2.78041163951616712e-13,-6.38595646345901132e-14,2.24258747039129958e-06,8.13441317859542323e-07,2.38555794121888335e-06,2.38555794121888326e+06,2.58567979471990839e-06,-1.12243697003577836e-06,2.81879514101683782e-06,2.81879514101683768e+06
34,-8.87384745396344695e-14,-1.89735010943276890e-13,1.71358692568901461e-07,1.16561324148278800e-07,2.07244827317628020e-07,2.07244827317628020e+05,1.71358649936337315e-07,1.16561274410287297e-07,2.07244764092891157e-07,2.07244764092891157e+05
35,1.94358185396254233e-13,-1.71642786188642219e-13,5.73911620449507609e-07,4.49576646133209579e-07,7.29036103413106777e-07,7.29036103413106757e+05,9.27147880247503053e-07,5.34374464677966898e-07,1.07012106015761302e-06,1.07012106015761313e+06
36,1.87557635092117864e-13,8.62638255327160424e-14,-5.44993213225097861e-07,1.38658521109391586e-07,5.62355731232954217e-07,5.62355731232954189e+05,-5.44993156381679000e-07,1.38658506898536871e-07,5.62355672640605656e-07,5.62355672640605713e+05
37,1.20228052812558141e-13,1.19906120368628398e-13,-3.98941494950122433e-07,-9.28097847463504877e-08,4.09595032590206145e-07,4.09595032590206130e+05,-3.44591683187900344e-07,5.59672741928807227e-07,6.57249537712433960e-07,6.57249537712433957e+05
