index,ref_real,ref_imag,lut_real,lut_imag,lut_abs_err,lut_rel_err,fast_real,fast_imag,fast_abs_err,fast_rel_err
87,-4.10429301910005364e+01,-4.48022208388338328e+00,-4.10429306030273438e+01,-4.48022365570068359e+00,1.62492329527905967e-06,3.93570304111571538e-08,-4.10429306030273438e+01,-4.48022079467773438e+00,1.35344645077950449e-06,3.27816293101106928e-08
88,5.45158888937606356e+00,-2.20309617016707726e+00,5.45158815383911133e+00,-2.20309782028198242e+00,1.80662497722565070e-06,3.07253348555312600e-07,5.45158100128173828e+00,-2.20309734344482422e+00,7.97487383950618535e-06,1.35628961316435420e-06
89,3.77731092137633340e-01,-4.75269706192236541e+00,3.77733230590820312e-01,-4.75269508361816406e+00,2.91318889636957177e-06,6.11028107936530609e-07,3.77729415893554688e-01,-4.75268745422363281e+00,9.75282877669407343e-06,2.04561143353209024e-06
90,-1.01591004856944611e+01,4.40326783217721207e+00,-1.01590995788574219e+01,4.40326976776123047e+00,2.13748424742995054e-06,1.93047691517354423e-07,-1.01590995788574219e+01,4.40326404571533203e+00,3.89353913358136916e-06,3.51646447207324368e-07
91,-1.39484327752020700e+01,-2.91115028120014330e+01,-1.39484329223632812e+01,-2.91115074157714844e+01,4.60612148214591798e-06,1.42689997995718733e-07,-1.39484329223632812e+01,-2.91114940643310547e+01,8.74890813011516075e-06,2.71026651900040362e-07
92,-8.56367234395248289e+00,4.51657069088611163e+00,-8.56367492675781250e+00,4.51656913757324219e+00,3.01391178388277618e-06,3.11298889714763705e-07,-8.56366920471191406e+00,4.51657056808471680e+00,3.14164153454014044e-06,3.24491754142917671e-07
93,4.17693848992271484e+01,1.57829729036112667e+01,4.17693824768066406e+01,1.57829771041870117e+01,4.84901615855755862e-06,1.08596194198233878e-07,4.17693748474121094e+01,1.57829608917236328e+01,1.56628359535328401e-05,3.50777213209144581e-07
94,2.55161081664532716e+01,-1.88100150146526346e+00,2.55161113739013672e+01,-1.88100433349609375e+00,4.27879912001796789e-06,1.67236318735213923e-07,2.55161037445068359e+01,-1.88101005554199219e+00,9.62942568178571111e-06,3.76364876542605146e-07
95,1.99851192029804245e+01,8.54214781966065750e+00,1.99851188659667969e+01,8.54214763641357422e+00,3.83611364233150692e-07,1.76501663572612281e-08,1.99851093292236328e+01,8.54214000701904297e+00,1.25908078445936099e-05,5.79309879084604988e-07
96,-2.46407324425942065e+01,7.84682547750677095e+00,-2.46407279968261719e+01,7.84682750701904297e+00,4.88710276950860386e-06,1.88983266850985366e-07,-2.46407241821289062e+01,7.84682750701904297e+00,8.50612761710570832e-06,3.28930219221409881e-07
97,-8.84274269692463477e+00,-2.23741736801683544e+00,-8.84274387359619141e+00,-2.23741436004638672e+00,3.22992912810349978e-06,3.54104118415273927e-07,-8.84273815155029297e+00,-2.23742103576660156e+00,5.84061779728907425e-06,6.40319565563957993e-07
98,1.99884140857721349e+01,5.78784406899796977e+01,1.99884090423583984e+01,5.78784408569335938e+01,5.04617634650997103e-06,8.24097517457043725e-08,1.99884033203125000e+01,5.78784332275390625e+01,1.30989748218584216e-05,2.13921034277602149e-07
99,-2.35180309289591740e+01,2.76305042142651942e+01,-2.35180301666259766e+01,2.76305046081542969e+01,8.58079558750600525e-07,2.36488544136996450e-08,-2.35180282592773438e+01,2.76304969787597656e+01,7.71231093005943322e-06,2.12552922999032340e-07
100,3.73520217012238547e+01,-3.26731381189547498e+00,3.73520240783691406e+01,-3.26731920242309570e+00,5.89140116952131865e-06,1.57126443082733830e-07,3.73520240783691406e+01,-3.26731824874877930e+00,5.03353622759326905e-06,1.34246781166673450e-07
101,-5.14173483411079868e+00,9.18715521749705566e+00,-5.14173412322998047e+00,9.18715000152587891e+00,5.26419099714460524e-06,5.00012561326711739e-07,-5.14172840118408203e+00,9.18715476989746094e+00,6.44847978510946547e-06,6.12500742424626832e-07
102,-6.68911966884121867e+00,-4.33788424227634053e+01,-6.68911695480346680e+00,-4.33788375854492188e+01,5.54667553205880563e-06,1.26372282232444640e-07,-6.68911933898925781e+00,-4.33788375854492188e+01,4.84854729330697720e-06,1.10466527819361344e-07
103,-4.99193465812344606e+00,1.47548796837263261e+01,-4.99193239212036133e+00,1.47548789978027344e+01,2.36754327387075659e-06,1.51995019879038109e-07,-4.99193716049194336e+00,1.47548809051513672e+01,2.78455153073986054e-06,1.78766728338210536e-07
104,3.38341642991281901e+01,-1.48649516596194378e+01,3.38341636657714844e+01,-1.48649473190307617e+01,4.38655340458963109e-06,1.18697887562767998e-07,3.38341522216796875e+01,-1.48649482727050781e+01,1.25433628351026409e-05,3.39416971397684856e-07
105,-1.08111196723093261e+01,2.59862357088432674e+01,-1.08111181259155273e+01,2.59862327575683594e+01,3.33186994998460970e-06,1.18380531010458143e-07,-1.08111076354980469e+01,2.59862270355224609e+01,1.48361490820267494e-05,5.27124777630879657e-07
106,-7.51405320585911696e-01,-6.22394552567528514e-01,-7.51405715942382812e-01,-6.22395038604736328e-01,6.26529254411699603e-07,6.42134961982147557e-07,-7.51400947570800781e-01,-6.22397899627685547e-01,5.50691137163868615e-06,5.64407854759579799e-06
107,-2.50867086246546478e+00,8.45401887141058239e+00,-2.50867128372192383e+00,8.45401859283447266e+00,5.05036288999002684e-07,5.72708550967972449e-08,-2.50867366790771484e+00,8.45401382446289062e+00,5.77426941022660897e-06,6.54799177576742556e-07
108,2.10379225962115903e+01,5.83527158618268516e+00,2.10379238128662109e+01,5.83526659011840820e+00,5.14207222093173189e-06,2.35527076736434876e-07,2.10379219055175781e+01,5.83526611328125000e+00,5.51631292961346511e-06,2.52668769097886919e-07
